"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
2006-12-18,"06:27:00",0.5165,0,246.9,0.8,0,0,0
2006-12-18,"06:28:00",0.51655,0,246.21,0.8,0,0,0
2006-12-18,"06:29:00",0.21,0,245.18,0.8,0,0,0
2006-12-18,"06:30:00",0.51655,0,245.36,0.8,0,0,0
2006-12-18,"06:31:00",0.212,0,246.43,0.8,0,0,0
2006-12-18,"06:32:00",0.21,0,245.72,0.8,0,0,0
2006-12-18,"06:33:00",0.5163,0,246.26,0.8,0,0,0
2006-12-18,"06:34:00",0.51625,0,245.63,0.8,0,0,0
2006-12-18,"06:35:00",0.51625,0,246.27,0.8,0,0,0
2006-12-18,"06:36:00",0.24,0,246.31,1.2,0,0,0
2006-12-18,"06:37:00",0.5196,0.132,244.92,1.4,0,0,0
2006-12-18,"06:38:00",0.5223,0.132,244.95,1.4,0,0,0
2006-12-18,"06:39:00",0.312,0.132,244.87,1.4,0,0,0
2006-12-18,"06:40:00",0.5273,0.132,244.65,1.4,0,0,0
2006-12-18,"06:41:00",0.31,0.136,245.75,1.4,0,0,0
2006-12-18,"06:42:00",0.31,0.14,246.27,1.4,0,0,0
2006-12-18,"06:43:00",0.308,0.138,245.93,1.4,0,0,0
2006-12-18,"06:44:00",0.5335,0.154,245.99,1.4,0,0,0
2006-12-18,"06:45:00",0.5332,0.164,245.46,1.6,0,0,0
2006-12-18,"06:46:00",0.538,0.162,245.78,2.2,0,0,0
2006-12-18,"06:47:00",3.408,0.122,242.19,14.4,0,0,0
2006-12-18,"06:48:00",4.816,0.104,240.36,20,0,0,0
2006-12-18,"06:49:00",1.962,0.146,244.27,8.8,0,0,0
2006-12-18,"06:50:00",1.714,0.252,245.05,7,0,0,0
2006-12-18,"06:51:00",1.684,0.234,244.49,6.8,0,0,0
2006-12-18,"06:52:00",1.226,0.114,245.01,5.2,0,0,0
2006-12-18,"06:53:00",0.89435,0.136,244.21,9.4,0,0,0
2006-12-18,"06:54:00",2.782,0.14,243.41,11.6,0,0,0
2006-12-18,"06:55:00",0.97065,0.128,246.35,4,0,0,0
2006-12-18,"06:56:00",0.9779,0.26,246.1,2.6,0,0,0
2006-12-18,"06:57:00",0.98495,0.266,246.65,2.6,0,2,0
2006-12-18,"06:58:00",0.618,0.274,246.95,2.6,0,1,0
2006-12-18,"06:59:00",0.694,0.218,246.15,3,0,2,0
2006-12-18,"07:00:00",0.684,0.156,245.95,2.8,0,1,0
2006-12-18,"07:01:00",1.0281,0.152,245.05,2.8,0,1,0
2006-12-18,"07:02:00",0.68,0.152,244.85,2.8,0,2,0
2006-12-18,"07:03:00",1.05105,0.146,243.65,2.8,0,1,0
2006-12-18,"07:04:00",1.06225,0.144,243.44,2.8,0,2,0
2006-12-18,"07:05:00",1.07365,0.146,243.85,2.8,0,1,0
2006-12-18,"07:06:00",1.08505,0.148,243.73,2.8,0,1,0
2006-12-18,"07:07:00",0.672,0.148,244.25,2.8,0,2,0
2006-12-18,"07:08:00",0.682,0.162,243.77,2.8,0,1,0
2006-12-18,"07:09:00",1.12095,0.19,243.41,3,0,2,0
2006-12-18,"07:10:00",1.13525,0.3,242.71,3.4,0,1,0
2006-12-18,"07:11:00",1.15065,0.3,242.96,3.6,0,1,0
2006-12-18,"07:12:00",1.16655,0.302,243.19,3.6,0,1,0
2006-12-18,"07:13:00",1.1821,0.294,241.97,3.6,0,2,0
2006-12-18,"07:14:00",0.826,0.288,241.01,3.6,0,1,0
2006-12-18,"07:15:00",1.213,0.296,242.32,3.6,0,1,0
2006-12-18,"07:16:00",0.83,0.298,242.57,3.6,0,1,0
2006-12-18,"07:17:00",0.838,0.296,242.56,3.6,0,2,0
2006-12-18,"07:18:00",1.25415,0.286,243.24,3.6,0,1,0
2006-12-18,"07:19:00",0.872,0.284,243.94,3.8,0,1,0
2006-12-18,"07:20:00",1.31665,0.21,242.34,9.4,0,1,0
2006-12-18,"07:21:00",1.38245,0.158,241.21,12.4,0,0,8
2006-12-18,"07:22:00",3.41,0.15,240.21,14.2,0,0,18
2006-12-18,"07:23:00",1.53905,0.148,239.75,14.4,0,0,18
2006-12-18,"07:24:00",3.466,0.148,239.82,14.4,0,0,18
2006-12-18,"07:25:00",3.386,0,240.16,14,0,0,18
2006-12-18,"07:26:00",3.33,0,239.38,13.8,0,0,18
2006-12-18,"07:27:00",3.348,0,240.78,13.8,0,0,18
2006-12-18,"07:28:00",3.31,0,240.92,13.6,0,0,17
2006-12-18,"07:29:00",1.75795,0,239.63,13.8,0,0,18
2006-12-18,"07:30:00",3.398,0,241.47,14,0,0,18
2006-12-18,"07:31:00",3.412,0,241.05,14,0,0,18
2006-12-18,"07:32:00",1.8987,0,240.77,14.2,0,0,18
2006-12-18,"07:33:00",1.93415,0,241.21,14.8,0,0,17
2006-12-18,"07:34:00",3.75,0.074,241.79,15.4,0,0,18
2006-12-18,"07:35:00",3.836,0.114,241.52,15.8,0,0,18
2006-12-18,"07:36:00",2.1121,0.116,241.88,15.6,0,0,18
2006-12-18,"07:37:00",3.984,0.112,241.41,16.4,0,0,18
2006-12-18,"07:38:00",2.2814,0.114,241.44,16.4,0,0,18
2006-12-18,"07:39:00",2.363,0.11,240.67,16.4,0,0,18
2006-12-18,"07:40:00",2.4451,0.112,241.03,16.4,0,0,17
2006-12-18,"07:41:00",2.52725,0.108,240.36,16.4,0,0,18
2006-12-18,"07:42:00",3.918,0.104,238.87,16.4,0,0,18
2006-12-18,"07:43:00",2.6886,0.174,239.44,16.2,0,0,17
2006-12-18,"07:44:00",5.166,0.174,237.5,21.8,0,0,17
2006-12-18,"07:45:00",3.65405,0.2,238.36,20.6,0,0,18
2006-12-18,"07:46:00",2.676,0.204,241.01,11,0,0,18
2006-12-18,"07:47:00",2.61,0.204,240.62,10.8,0,0,17
2006-12-18,"07:48:00",3.096,0.194,239.1,13.2,0,0,18
2006-12-18,"07:49:00",3.1424,0.202,238.59,16.2,0,0,17
2006-12-18,"07:50:00",3.476,0.312,238.49,15.2,0,0,18
2006-12-18,"07:51:00",2.17,0.176,239.21,9,0,0,17
2006-12-18,"07:52:00",3.2802,0.164,239.91,9.6,0,0,18
2006-12-18,"07:53:00",3.31465,0.11,238.45,9.2,0,0,17
2006-12-18,"07:54:00",2.428,0.082,236.47,10.2,0,0,17
2006-12-18,"07:55:00",3.3972,0.114,235.78,10.6,0,0,18
2006-12-18,"07:56:00",2.226,0.1,236.06,9.4,1,0,17
2006-12-18,"07:57:00",2.262,0.108,237.62,9.4,1,0,17
2006-12-18,"07:58:00",2.676,0.242,237.52,11.2,2,0,17
2006-12-18,"07:59:00",2.242,0.154,237.52,9.4,1,0,17
2006-12-18,"08:00:00",3.54455,0.152,238.59,8.8,1,0,18
2006-12-18,"08:01:00",1.97,0.152,238.92,8.2,1,0,17
2006-12-18,"08:02:00",1.592,0.148,238.87,6.6,1,0,18
2006-12-18,"08:03:00",1.522,0,239.02,6.4,2,0,17
2006-12-18,"08:04:00",1.508,0,240.39,6.2,1,0,18
2006-12-18,"08:05:00",3.3263,0,239.82,5.6,1,0,18
2006-12-18,"08:06:00",1.33,0,239.69,5.4,1,0,17
2006-12-18,"08:07:00",1.322,0,239.21,5.4,1,0,18
2006-12-18,"08:08:00",2.918,0,237.35,13,26,0,17
2006-12-18,"08:09:00",3.22015,0.048,236.29,14.6,38,0,17
2006-12-18,"08:10:00",3.2232,0.046,237.24,14.8,38,0,17
2006-12-18,"08:11:00",3.492,0.046,236.36,14.6,38,0,18
2006-12-18,"08:12:00",3.516,0.046,237.25,14.8,38,0,17
2006-12-18,"08:13:00",3.22475,0.046,237.1,14.8,38,0,17
2006-12-18,"08:14:00",3.21815,0.048,236.6,14.6,37,0,17
2006-12-18,"08:15:00",3.2102,0,236.96,14.8,38,0,17
2006-12-18,"08:16:00",3.2065,0.098,237.8,15.2,38,0,18
2006-12-18,"08:17:00",3.1985,0.18,236.41,15.4,38,0,17
2006-12-18,"08:18:00",3.628,0.174,235.32,15.4,37,0,17
2006-12-18,"08:19:00",3.18155,0.178,236.03,15.4,37,0,17
2006-12-18,"08:20:00",3.173,0.176,235.87,15.4,38,0,17
2006-12-18,"08:21:00",1.866,0.194,237.26,8.6,9,0,17
2006-12-18,"08:22:00",3.0595,0.198,237.79,6.2,2,0,17
2006-12-18,"08:23:00",1.49,0.204,239.04,6.2,1,0,18
2006-12-18,"08:24:00",2.90745,0.202,238.42,6.2,1,0,17
2006-12-18,"08:25:00",2.82395,0.16,238.72,6,1,0,18
2006-12-18,"08:26:00",2.7922,0.102,238.91,5.8,1,0,17
2006-12-18,"08:27:00",1.41,0.102,238.96,5.8,2,0,18
2006-12-18,"08:28:00",1.408,0.1,238.62,5.8,1,0,17
2006-12-18,"08:29:00",2.65795,0.102,238.77,5.8,1,0,18
2006-12-18,"08:30:00",2.6061,0.1,238.21,5.8,1,0,17
2006-12-18,"08:31:00",1.398,0.1,238.37,5.8,1,0,18
2006-12-18,"08:32:00",2.56135,0,237.97,5.4,2,0,17
2006-12-18,"08:33:00",2.5388,0,237.12,5.4,1,0,17
2006-12-18,"08:34:00",1.302,0,236.99,5.4,1,0,17
2006-12-18,"08:35:00",2.48,0,237.69,5.4,1,0,18
2006-12-18,"08:36:00",2.457,0,237.78,5.4,1,0,17
2006-12-18,"08:37:00",1.308,0,238.52,5.4,2,0,17
2006-12-18,"08:38:00",1.316,0,238.73,5.4,1,0,18
2006-12-18,"08:39:00",1.322,0,239.16,5.4,1,0,17
2006-12-18,"08:40:00",1.322,0,239.03,5.4,1,0,18
2006-12-18,"08:41:00",2.3398,0,239.29,5.4,1,0,17
2006-12-18,"08:42:00",1.312,0,238.64,5.4,2,0,18
2006-12-18,"08:43:00",1.282,0,239.02,5.2,0,0,17
2006-12-18,"08:44:00",2.3222,0,238.72,5.4,2,0,18
2006-12-18,"08:45:00",1.318,0,237.99,5.4,1,0,17
2006-12-18,"08:46:00",1.33,0,239.38,5.4,1,0,18
2006-12-18,"08:47:00",1.32,0,238.95,5.4,1,0,17
2006-12-18,"08:48:00",1.326,0,239.64,5.4,2,0,18
2006-12-18,"08:49:00",1.324,0,240.05,5.4,1,0,17
2006-12-18,"08:50:00",2.1749,0.076,240.21,5.8,1,0,18
2006-12-18,"08:51:00",2.1232,0.118,238.14,6,1,0,18
2006-12-18,"08:52:00",2.06945,0.124,238.02,5.6,1,0,17
2006-12-18,"08:53:00",1.404,0.108,237.41,5.8,1,0,17
2006-12-18,"08:54:00",3.078,0.078,235.25,13.6,27,0,17
2006-12-18,"08:55:00",3.546,0.074,235.53,15,38,0,17
2006-12-18,"08:56:00",2.0053,0.076,235.87,15,37,0,17
2006-12-18,"08:57:00",3.618,0.186,234.84,15.4,37,0,17
2006-12-18,"08:58:00",2.0041,0.2,234.53,15.4,37,1,17
2006-12-18,"08:59:00",2.0043,0.282,234.19,15.6,37,1,17
2006-12-18,"09:00:00",3.678,0.288,234.99,15.6,37,2,17
2006-12-18,"09:01:00",3.694,0.29,235.41,15.6,37,1,17
2006-12-18,"09:02:00",3.708,0.292,235.73,15.6,37,2,17
2006-12-18,"09:03:00",3.708,0.292,235.9,15.6,37,1,17
2006-12-18,"09:04:00",2.21795,0.292,235.86,15.6,37,1,17
2006-12-18,"09:05:00",2.2728,0.226,235.81,15.4,38,2,17
2006-12-18,"09:06:00",2.32705,0.162,235.18,15.2,36,1,17
2006-12-18,"09:07:00",2.3819,0.166,235.96,15.2,38,2,17
2006-12-18,"09:08:00",2.012,0.17,238.55,9.4,12,1,17
2006-12-18,"09:09:00",1.332,0.082,238.88,5.6,0,1,18
2006-12-18,"09:10:00",1.322,0.078,238.1,5.4,0,2,17
2006-12-18,"09:11:00",2.39085,0.08,237.51,5.4,0,1,17
2006-12-18,"09:12:00",2.3914,0.11,237.32,5.6,0,1,18
2006-12-18,"09:13:00",2.39155,0.084,236.78,5.4,1,1,17
2006-12-18,"09:14:00",1.31,0.076,237.17,5.4,0,2,17
2006-12-18,"09:15:00",1.31,0.076,237.32,5.4,0,1,17
2006-12-18,"09:16:00",1.314,0.078,238.25,5.4,0,1,18
2006-12-18,"09:17:00",2.39225,0.08,238.65,5.4,0,1,17
2006-12-18,"09:18:00",2.3925,0.082,239.23,5.4,0,2,18
2006-12-18,"09:19:00",1.336,0.086,240.12,5.4,0,1,17
2006-12-18,"09:20:00",1.336,0.086,240.24,5.4,0,1,18
2006-12-18,"09:21:00",1.338,0.084,240.63,5.6,0,1,18
2006-12-18,"09:22:00",1.296,0,240.69,5.4,0,0,18
2006-12-18,"09:23:00",2.3927,0,240.62,5.2,0,0,17
2006-12-18,"09:24:00",2.3938,0.07,241,5.6,0,0,18
2006-12-18,"09:25:00",2.3952,0.098,240.45,5.6,0,0,18
2006-12-18,"09:26:00",2.39605,0.096,239.83,5.6,0,0,17
2006-12-18,"09:27:00",1.346,0.09,238.58,5.6,0,0,18
2006-12-18,"09:28:00",2.39675,0.086,237.51,5.6,0,0,17
2006-12-18,"09:29:00",1.312,0.08,235.72,5.4,0,0,17
2006-12-18,"09:30:00",1.322,0.084,236.37,5.6,0,0,17
2006-12-18,"09:31:00",1.326,0.086,237,5.6,0,0,17
2006-12-18,"09:32:00",2.3904,0.086,237.13,5.6,0,0,18
2006-12-18,"09:33:00",1.308,0.082,235.84,5.4,0,0,17
2006-12-18,"09:34:00",1.302,0.08,235.48,5.4,0,0,17
2006-12-18,"09:35:00",2.2876,0.08,235.47,5.4,0,0,17
2006-12-18,"09:36:00",1.312,0.082,235.94,5.4,0,0,17
2006-12-18,"09:37:00",1.316,0.084,236.31,5.6,0,0,17
2006-12-18,"09:38:00",2.11615,0.084,236.7,5.6,0,0,17
2006-12-18,"09:39:00",2.0561,0,236.78,5.2,0,0,17
2006-12-18,"09:40:00",1.99425,0.046,234.77,5,0,0,17
2006-12-18,"09:41:00",1.216,0,235.34,5,0,0,17
2006-12-18,"09:42:00",1.296,0,236.8,5.4,0,0,17
2006-12-18,"09:43:00",1.314,0.058,237.53,5.4,0,0,18
2006-12-18,"09:44:00",1.7524,0.056,236.88,5.4,0,0,17
2006-12-18,"09:45:00",1.6938,0.056,236.73,5.4,0,0,17
2006-12-18,"09:46:00",1.3,0.056,236.77,5.4,0,0,17
2006-12-18,"09:47:00",1.5794,0.056,236.82,5.4,0,0,17
2006-12-18,"09:48:00",1.56155,0.054,236.34,5.4,0,0,18
2006-12-18,"09:49:00",1.56065,0.056,236.26,5.4,0,0,17
2006-12-18,"09:50:00",1.29,0.054,236.23,5.4,0,0,17
2006-12-18,"09:51:00",1.278,0,236.99,5.4,0,0,17
2006-12-18,"09:52:00",1.234,0,237.45,5.2,0,0,17
2006-12-18,"09:53:00",1.236,0,237.38,5.2,0,0,17
2006-12-18,"09:54:00",1.55305,0,237.86,5.2,0,0,18
2006-12-18,"09:55:00",1.5514,0,238.16,5.2,0,0,17
2006-12-18,"09:56:00",1.242,0,238.59,5.2,0,0,18
2006-12-18,"09:57:00",1.248,0,239.15,5.2,0,0,17
2006-12-18,"09:58:00",1.54765,0,238.44,5.4,0,0,18
2006-12-18,"09:59:00",1.5482,0.09,238.78,5.6,0,0,17
2006-12-18,"10:00:00",1.352,0.09,238.66,5.6,0,0,17
2006-12-18,"10:01:00",1.342,0.088,238.05,5.6,0,0,18
2006-12-18,"10:02:00",1.332,0.086,237.63,5.6,0,0,17
2006-12-18,"10:03:00",1.336,0.088,237.88,5.6,0,0,17
2006-12-18,"10:04:00",1.5509,0.09,238.67,5.6,0,0,18
2006-12-18,"10:05:00",1.35,0.092,239.06,5.6,0,0,17
2006-12-18,"10:06:00",1.5499,0.09,238.76,5.6,0,0,18
2006-12-18,"10:07:00",1.336,0.088,238.15,5.6,0,0,17
2006-12-18,"10:08:00",1.5499,0.09,238.49,5.6,0,0,18
2006-12-18,"10:09:00",1.5503,0.086,237.25,5.6,0,0,17
2006-12-18,"10:10:00",1.336,0.088,237.83,5.6,0,0,17
2006-12-18,"10:11:00",1.5509,0.088,238.05,5.6,0,0,18
2006-12-18,"10:12:00",1.332,0.088,237.73,5.6,0,0,17
2006-12-18,"10:13:00",1.284,0,237.66,5.4,0,0,17
2006-12-18,"10:14:00",1.252,0,239.27,5.2,0,0,18
2006-12-18,"10:15:00",1.548,0,239.29,5.2,0,0,17
2006-12-18,"10:16:00",1.54635,0,238.17,5.2,0,0,18
2006-12-18,"10:17:00",1.5446,0,238.3,5.2,0,0,17
2006-12-18,"10:18:00",1.24,0,238.17,5.2,0,0,17
2006-12-18,"10:19:00",1.5423,0,238.27,5.2,0,0,18
2006-12-18,"10:20:00",1.54315,0,237.74,5.2,0,0,17
2006-12-18,"10:21:00",1.5433,0,236.04,5.2,0,0,17
2006-12-18,"10:22:00",1.24,0,237.64,5.2,0,0,18
2006-12-18,"10:23:00",1.54035,0,238.87,5.2,0,0,17
2006-12-18,"10:24:00",1.296,0,239.71,5.4,0,0,18
2006-12-18,"10:25:00",1.326,0.064,239.42,5.4,0,0,17
2006-12-18,"10:26:00",1.332,0.064,239.22,5.4,0,0,18
2006-12-18,"10:27:00",1.326,0.062,238.79,5.4,0,0,17
2006-12-18,"10:28:00",1.5431,0.064,239.48,5.4,0,0,18
2006-12-18,"10:29:00",1.33,0.064,239.43,5.4,0,0,17
2006-12-18,"10:30:00",1.33,0.066,240.19,5.4,0,0,18
2006-12-18,"10:31:00",1.54595,0.062,238.99,5.4,0,0,17
2006-12-18,"10:32:00",1.33,0.064,239.68,5.4,0,0,18
2006-12-18,"10:33:00",1.55195,0.112,239.86,5.8,0,0,18
2006-12-18,"10:34:00",1.5554,0.106,240.07,5.6,0,0,17
2006-12-18,"10:35:00",1.362,0.096,240.02,5.6,0,0,18
2006-12-18,"10:36:00",1.5611,0.094,239.53,5.6,0,0,17
2006-12-18,"10:37:00",1.56375,0.094,239.78,5.6,0,0,18
2006-12-18,"10:38:00",1.56475,0.094,239.59,5.6,0,0,18
2006-12-18,"10:39:00",1.354,0.094,239.32,5.6,0,0,17
2006-12-18,"10:40:00",1.344,0.09,238.65,5.6,0,0,18
2006-12-18,"10:41:00",1.5646,0.092,239.03,5.6,0,0,17
2006-12-18,"10:42:00",1.5652,0.094,239.91,5.6,0,0,18
2006-12-18,"10:43:00",1.348,0.092,239.2,5.6,0,0,17
2006-12-18,"10:44:00",1.34,0.092,239.03,5.6,0,0,18
2006-12-18,"10:45:00",1.346,0.096,239.81,5.6,0,0,17
2006-12-18,"10:46:00",1.56535,0.096,239.95,5.6,0,0,18
2006-12-18,"10:47:00",1.354,0.096,239.87,5.6,0,0,18
2006-12-18,"10:48:00",1.56565,0.07,239.47,5.4,0,0,17
2006-12-18,"10:49:00",1.254,0,239.76,5.2,0,0,18
2006-12-18,"10:50:00",1.5616,0,239.2,5.2,0,0,17
2006-12-18,"10:51:00",1.55945,0,239.48,5.2,0,0,18
2006-12-18,"10:52:00",1.258,0,240.31,5.2,0,0,18
2006-12-18,"10:53:00",1.55725,0,240.71,5.2,0,0,17
2006-12-18,"10:54:00",1.5576,0,240.3,5.2,0,0,18
2006-12-18,"10:55:00",1.266,0,240.24,5.2,0,0,18
2006-12-18,"10:56:00",1.55815,0,239.81,5.2,0,0,17
2006-12-18,"10:57:00",1.272,0,240.88,5.2,0,0,18
2006-12-18,"10:58:00",1.268,0,240.62,5.2,0,0,18
2006-12-18,"10:59:00",1.26,0,239.89,5.2,0,0,17
2006-12-18,"11:00:00",1.56045,0,239.2,5.2,0,0,18
2006-12-18,"11:01:00",1.56125,0,239.33,5.2,0,0,17
2006-12-18,"11:02:00",1.56135,0,238.82,5.2,0,0,18
2006-12-18,"11:03:00",1.56125,0,239.35,5.2,0,0,17
2006-12-18,"11:04:00",1.258,0,240.17,5.2,0,0,18
2006-12-18,"11:05:00",1.334,0.064,239.4,5.6,0,0,18
2006-12-18,"11:06:00",1.56045,0.08,238.95,5.4,0,1,17
2006-12-18,"11:07:00",1.5621,0.152,238.51,5.8,0,2,18
2006-12-18,"11:08:00",1.5639,0.184,238.69,5.8,0,1,17
2006-12-18,"11:09:00",1.56715,0.228,239,6.2,0,2,17
2006-12-18,"11:10:00",1.516,0.312,238.59,6.4,0,1,18
2006-12-18,"11:11:00",1.5766,0.314,238.65,6.4,0,1,17
2006-12-18,"11:12:00",1.581,0.312,238.52,6.4,0,2,18
2006-12-18,"11:13:00",1.504,0.314,238.63,6.4,0,1,17
2006-12-18,"11:14:00",1.587,0.312,238.44,6.4,0,2,18
2006-12-18,"11:15:00",1.5905,0.318,239.59,6.4,0,1,17
2006-12-18,"11:16:00",1.492,0.316,239.03,6.4,0,1,18
2006-12-18,"11:17:00",1.5959,0.222,239.57,6,0,2,17
2006-12-18,"11:18:00",1.5974,0.212,238.84,6,0,1,18
2006-12-18,"11:19:00",1.406,0.208,238.03,5.8,0,1,17
2006-12-18,"11:20:00",1.60005,0.204,237.44,5.8,0,2,17
2006-12-18,"11:21:00",1.392,0.204,237,5.8,0,1,18
2006-12-18,"11:22:00",1.60275,0.204,237.31,6,0,1,17
2006-12-18,"11:23:00",1.72,0.198,236.7,7.2,0,1,17
2006-12-18,"11:24:00",1.756,0.202,237.55,7.4,0,2,17
2006-12-18,"11:25:00",1.6291,0.082,237.57,6.8,0,1,18
2006-12-18,"11:26:00",1.63535,0.07,237.29,6.6,0,1,17
2006-12-18,"11:27:00",1.64145,0.07,236.98,6.6,0,1,17
2006-12-18,"11:28:00",1.508,0.074,237.86,6.2,0,1,17
2006-12-18,"11:29:00",1.316,0,240.47,5.4,0,1,18
2006-12-18,"11:30:00",1.65365,0,240.32,6.2,0,0,18
2006-12-18,"11:31:00",1.66215,0.048,240.29,6.6,0,0,17
2006-12-18,"11:32:00",1.67075,0.052,240.41,6.6,0,0,18
2006-12-18,"11:33:00",1.58,0.054,238.78,6.6,0,0,17
2006-12-18,"11:34:00",1.68685,0.05,240.37,6.6,0,0,18
2006-12-18,"11:35:00",1.69525,0.05,240.52,6.6,0,0,18
2006-12-18,"11:36:00",1.61,0.048,241.21,6.6,0,0,18
2006-12-18,"11:37:00",1.7125,0.048,241.45,6.6,0,0,18
2006-12-18,"11:38:00",1.63,0.05,242.38,6.6,0,0,18
2006-12-18,"11:39:00",1.73095,0.054,242.48,6.6,0,0,17
2006-12-18,"11:40:00",1.626,0.056,241.74,6.6,0,0,18
2006-12-18,"11:41:00",1.626,0.056,241.6,6.6,0,0,18
2006-12-18,"11:42:00",1.626,0.056,241.64,6.6,0,0,18
2006-12-18,"11:43:00",1.616,0.058,240.9,6.6,0,0,18
2006-12-18,"11:44:00",1.612,0.058,240.5,6.6,0,0,18
2006-12-18,"11:45:00",1.618,0.058,241.1,6.6,0,0,17
2006-12-18,"11:46:00",1.79345,0,241.21,7,0,0,18
2006-12-18,"11:47:00",1.80185,0.076,241.18,7,0,0,18
2006-12-18,"11:48:00",1.8117,0.166,240.52,7.4,0,0,18
2006-12-18,"11:49:00",1.81985,0.176,240.3,7.4,0,0,17
2006-12-18,"11:50:00",1.8267,0.178,240.64,7.4,0,0,18
2006-12-18,"11:51:00",1.788,0.178,240.59,7.4,0,0,18
2006-12-18,"11:52:00",1.8409,0.182,241.39,7.4,0,0,18
2006-12-18,"11:53:00",1.8483,0.182,241.35,7.4,0,0,17
2006-12-18,"11:54:00",1.85575,0.18,241.07,7.4,0,0,18
2006-12-18,"11:55:00",1.784,0.178,240.76,7.4,0,0,18
2006-12-18,"11:56:00",1.86995,0.178,240.77,7.4,0,0,18
2006-12-18,"11:57:00",1.766,0.156,241.2,7.2,0,0,18
2006-12-18,"11:58:00",1.886,0.078,241.86,7,0,0,17
2006-12-18,"11:59:00",1.726,0.08,242.25,7,0,0,18
2006-12-18,"12:00:00",1.734,0.084,242.96,7,0,0,19
2006-12-18,"12:01:00",1.686,0,242.38,6.8,0,0,17
2006-12-18,"12:02:00",1.622,0.056,241.39,6.6,0,0,18
2006-12-18,"12:03:00",1.618,0.056,241.06,6.6,0,0,18
2006-12-18,"12:04:00",1.9087,0.058,240.76,6.6,0,0,18
2006-12-18,"12:05:00",1.62,0.056,241.21,6.6,0,0,18
2006-12-18,"12:06:00",1.618,0.056,241.06,6.6,0,0,17
2006-12-18,"12:07:00",1.624,0.056,241.43,6.6,0,0,18
2006-12-18,"12:08:00",1.636,0.054,241.82,6.6,0,0,18
2006-12-18,"12:09:00",1.638,0,242.06,6.6,0,0,18
2006-12-18,"12:10:00",1.925,0,243.03,6.8,0,0,18
2006-12-18,"12:11:00",1.92625,0,242.27,6.6,0,0,18
2006-12-18,"12:12:00",1.92725,0,242.84,6.6,0,0,18
2006-12-18,"12:13:00",1.9284,0,241.78,6.6,0,0,18
2006-12-18,"12:14:00",1.628,0,241.92,6.6,0,0,18
2006-12-18,"12:15:00",1.626,0,241.7,6.6,0,0,18
2006-12-18,"12:16:00",1.63,0,242.06,6.6,0,0,18
2006-12-18,"12:17:00",1.624,0,241.66,6.6,0,0,18
2006-12-18,"12:18:00",1.9305,0,241.97,6.6,0,0,18
2006-12-18,"12:19:00",1.638,0,242.74,6.6,0,0,18
2006-12-18,"12:20:00",1.9308,0,242.49,6.6,0,0,18
2006-12-18,"12:21:00",1.618,0,241.17,6.6,0,0,17
2006-12-18,"12:22:00",1.9305,0,241.36,6.6,0,0,18
2006-12-18,"12:23:00",1.93285,0.046,241.52,7,0,0,18
2006-12-18,"12:24:00",1.742,0.096,241.83,7.2,0,0,18
2006-12-18,"12:25:00",1.9362,0.1,242.51,6.6,0,0,18
2006-12-18,"12:26:00",1.69,0.102,242.84,7,0,0,18
2006-12-18,"12:27:00",1.9516,0.094,242.42,9.6,0,0,18
2006-12-18,"12:28:00",2.138,0.092,241.72,8.8,0,0,18
2006-12-18,"12:29:00",1.53,0.1,242.42,6.2,0,0,18
2006-12-18,"12:30:00",2.414,0.408,242.12,10.8,0,0,18
2006-12-18,"12:31:00",2.092,0.376,242.24,9.4,0,0,18
2006-12-18,"12:32:00",2.0034,0.522,241.87,12.4,0,0,18
2006-12-18,"12:33:00",2.03645,0.51,240.63,13.2,0,0,17
2006-12-18,"12:34:00",3.092,0.502,241.32,13,0,0,18
2006-12-18,"12:35:00",2.1007,0.478,241.22,13,0,0,18
2006-12-18,"12:36:00",2.1319,0.472,241.51,12.8,0,0,18
2006-12-18,"12:37:00",2.1628,0.464,241.45,12.6,0,0,18
2006-12-18,"12:38:00",2.1869,0.326,241.55,11.6,0,0,18
2006-12-18,"12:39:00",1.468,0.074,243.17,6,0,0,18
2006-12-18,"12:40:00",2.17295,0,242.38,5.8,0,0,18
2006-12-18,"12:41:00",2.1653,0,241.62,5.6,0,0,17
2006-12-18,"12:42:00",1.378,0,241.59,5.6,0,0,18
2006-12-18,"12:43:00",1.388,0,242.57,5.6,0,0,18
2006-12-18,"12:44:00",1.406,0,243.68,5.8,0,0,18
2006-12-18,"12:45:00",1.41,0,244.23,5.8,0,0,19
2006-12-18,"12:46:00",1.412,0,244.4,5.8,0,0,18
2006-12-18,"12:47:00",1.412,0,244.66,5.8,0,0,18
2006-12-18,"12:48:00",1.414,0,245.18,5.8,0,0,19
2006-12-18,"12:49:00",2.12125,0,244.32,5.8,0,0,18
2006-12-18,"12:50:00",2.11525,0,244.31,5.8,0,0,18
2006-12-18,"12:51:00",2.10965,0,244.84,5.8,0,0,18
2006-12-18,"12:52:00",1.422,0,245.22,5.8,0,0,19
2006-12-18,"12:53:00",2.099,0,244.91,5.8,0,0,18
2006-12-18,"12:54:00",2.09355,0,244.27,5.8,0,0,18
2006-12-18,"12:55:00",2.08815,0,244.39,5.8,0,0,19
2006-12-18,"12:56:00",1.412,0,244.74,5.8,0,0,18
